File Name,Mean (V),Median (V),Min (V),Max (V),Std Dev (V)
C3_BG2_27.bin,-2.4512366636099863,-3.90625,-23.4375,19.53125,4.7822957565731485
C3_BG2_29.bin,-2.360270470475446,-3.90625,-23.4375,19.53125,4.807912719291692
C3_BG2_28.bin,-2.3464411650913544,-3.90625,-23.4375,19.53125,4.811049539029549
C3_BG2_3.bin,-2.3267174401011954,-3.90625,-23.4375,19.53125,4.116501535828145
C3_BG2_5.bin,-2.2944528373423223,-3.90625,-23.4375,15.625,4.329126729723481
C3_BG2_6.bin,-2.3906180585864556,-3.90625,-23.4375,19.53125,4.335461965159017
C3_BG2_4.bin,-2.3294544697777666,-3.90625,-23.4375,19.53125,4.191105105936498
C3_BG2_7.bin,-2.2668121973656206,-3.90625,-19.53125,19.53125,4.310825653307199
C3_BG2_8.bin,-2.2589390373496427,-3.90625,-27.34375,19.53125,4.334186156035088
C3_BG2_30.bin,-2.2449147879449107,-3.90625,-23.4375,19.53125,4.810191008185915
C3_BG3_1.bin,-2.390444992051097,-3.90625,-82.03125,78.125,18.298551411836222
C3_BG3_10.bin,-2.350600231311277,-3.90625,-74.21875,74.21875,16.68003627466251
C3_BG2_9.bin,-2.279098358698548,-3.90625,-23.4375,23.4375,4.275415718333451
C3_BG3_11.bin,-2.45080653662256,-3.90625,-78.125,70.3125,16.63933895194853
C3_BG3_12.bin,-2.447674149533387,-3.90625,-78.125,78.125,16.944335011761602
C3_BG3_13.bin,-2.579319963872896,-3.90625,-85.9375,82.03125,17.431732767585252
C3_BG3_14.bin,-2.7613324373648847,-3.90625,-85.9375,82.03125,17.543656215373453
C3_BG3_15.bin,-2.5669021469588946,-3.90625,-85.9375,74.21875,17.57916802433424
C3_BG3_16.bin,-2.6919690889385035,-3.90625,-82.03125,74.21875,17.328234296478026
C3_BG3_17.bin,-2.4361279160062583,-3.90625,-78.125,78.125,17.069901054995867
C3_BG3_18.bin,-2.5010087239660423,-3.90625,-82.03125,74.21875,17.006137857250405
C3_BG3_19.bin,-2.6203101672349978,-3.90625,-78.125,74.21875,16.891863122883564
C3_BG3_2.bin,-2.2005886587466335,-3.90625,-78.125,74.21875,16.63363032450472
C3_BG3_22.bin,-2.4305667373813664,-3.90625,-78.125,74.21875,17.015969323561542
C3_BG3_20.bin,-2.366069566752783,-3.90625,-82.03125,78.125,16.994481542590417
C3_BG3_24.bin,-2.200165954477429,-3.90625,-78.125,74.21875,16.92969996395819
C3_BG3_21.bin,-2.19360192755397,-3.90625,-78.125,74.21875,17.103105162745358
C3_BG3_23.bin,-2.5982049217041054,-3.90625,-78.125,78.125,16.96325815454091
C3_BG3_25.bin,-1.8324218349954555,0.0,-78.125,74.21875,16.915008909736912
C3_BG3_26.bin,-2.384898268193267,-3.90625,-78.125,78.125,17.049922775485946
C3_BG3_27.bin,-2.2757862636945556,-3.90625,-85.9375,78.125,17.13751170162722
C3_BG3_28.bin,-2.33775658477303,-3.90625,-82.03125,82.03125,17.06829494352568
C3_BG3_29.bin,-2.319458412350643,-3.90625,-78.125,74.21875,16.97627390082026
C3_BG3_4.bin,-2.40109073265723,-3.90625,-82.03125,85.9375,19.065809388707706
C3_BG3_6.bin,-2.249568441599966,-3.90625,-89.84375,82.03125,18.56857932850304
C3_BG3_3.bin,-2.5291634848468787,-3.90625,-89.84375,85.9375,19.43562165559948
C3_BG3_5.bin,-2.353238812304078,-3.90625,-89.84375,82.03125,18.873188063399986
C3_BG3_30.bin,-2.491900658039753,-3.90625,-82.03125,74.21875,17.084210394998088
C3_BG3_7.bin,-2.160504417676848,-3.90625,-85.9375,82.03125,18.599600981607303
C3_BG3_8.bin,-2.1286144668534344,-3.90625,-85.9375,85.9375,19.37596928010168
C3_BG3_9.bin,-2.1860518511152867,-3.90625,-78.125,78.125,16.85718728968544
C3_BGHV2_1.bin,-2.2432587404429145,-3.90625,-82.03125,78.125,17.5674437033449
C3_BGHV2_10.bin,-2.1822248538683993,-3.90625,-89.84375,82.03125,18.03538843127881
C3_BGHV2_13.bin,-2.1010457100426607,-3.90625,-82.03125,109.375,16.528492170355236
C3_BGHV2_11.bin,-2.443238489392395,-3.90625,-85.9375,78.125,18.0368676344455
C3_BGHV2_15.bin,-1.9888646068943432,0.0,-74.21875,78.125,16.099208105810884
C3_BGHV2_12.bin,-2.127008034362704,-3.90625,-78.125,78.125,17.656467640088824
C3_BGHV2_14.bin,-1.986702251875813,0.0,-78.125,74.21875,16.317997534051372
C3_BGHV2_16.bin,-1.7148522290882244,0.0,-82.03125,78.125,17.501812195668396
C3_BGHV2_2.bin,-2.1450866505935076,-3.90625,-78.125,74.21875,16.440609030119884
C3_BGHV2_18.bin,-2.0092001201336473,-3.90625,-85.9375,78.125,17.805661503537905
C3_BGHV2_17.bin,-1.9623557361116222,0.0,-85.9375,78.125,18.021661385154673
C3_BGHV2_19.bin,-1.941698701972544,0.0,-78.125,74.21875,16.432986067178643
C3_BGHV2_20.bin,-2.2111687668969195,-3.90625,-82.03125,78.125,17.201638801534227
C3_BGHV2_21.bin,-2.2128884935078625,-3.90625,-85.9375,74.21875,17.492856670833564
C3_BGHV2_23.bin,-2.142717240803555,-3.90625,-85.9375,82.03125,18.38219344420181
C3_BGHV2_22.bin,-1.6707898017214755,0.0,-82.03125,78.125,17.900125565784723
C3_BGHV2_24.bin,-1.9109162988415485,0.0,-85.9375,82.03125,18.865962723484397
C3_BGHV2_28.bin,-2.1144335590273053,-3.90625,-78.125,70.3125,17.13738815420112
C3_BGHV2_25.bin,-1.8656345923396898,0.0,-85.9375,82.03125,18.41063599375216
C3_BGHV2_27.bin,-2.2549131893883145,-3.90625,-82.03125,74.21875,17.084264656109447
C3_BGHV2_26.bin,-2.120558473567597,-3.90625,-78.125,78.125,17.358016868123105
C3_BGHV2_3.bin,-2.238276143169864,-3.90625,-82.03125,82.03125,16.9056717958945
C3_BGHV2_29.bin,-2.3640337886133866,-3.90625,-78.125,70.3125,16.817133267319342
C3_BGHV2_4.bin,-2.203165904646768,-3.90625,-78.125,74.21875,16.894215678321505
C3_BGHV2_30.bin,-2.1951712464535973,-3.90625,-78.125,78.125,17.28829027224422
C3_BGHV2_7.bin,-2.4737282811577397,-3.90625,-89.84375,85.9375,18.701048093056038
C3_BGHV2_5.bin,-2.5482883136774337,-3.90625,-85.9375,78.125,17.168167513312223
C3_BGHV2_6.bin,-2.2429876158931656,-3.90625,-85.9375,89.84375,18.31224828612775
C3_BGHV2_9.bin,-2.2193622758045315,-3.90625,-82.03125,82.03125,18.59008370275211
C3_BGHV2_8.bin,-2.330396373653047,-3.90625,-89.84375,82.03125,18.668108770534488
C3_BGHV_1.bin,-4.268071571680543,-3.90625,-97.65625,97.65625,21.657942109217384
C3_BGHV_10.bin,-4.464981440641657,-3.90625,-97.65625,97.65625,21.887476353703146
C3_BGHV_11.bin,-4.2668401817946515,-3.90625,-101.5625,89.84375,21.676926733068168
C3_BGHV_13.bin,-4.083836580085498,-3.90625,-101.5625,89.84375,21.71087799465235
C3_BGHV_12.bin,-4.083836580085498,-3.90625,-101.5625,89.84375,21.71087799465235
C3_BGHV_14.bin,-4.085614125764687,-3.90625,-97.65625,93.75,21.698168073737712
C3_BGHV_18.bin,-4.002542579462027,-3.90625,-97.65625,97.65625,21.58331805647407
C3_BGHV_16.bin,-4.178727047142555,-3.90625,-101.5625,97.65625,21.731359023455674
C3_BGHV_15.bin,-3.9757461760155954,-3.90625,-117.1875,97.65625,21.673756918758375
C3_BGHV_17.bin,-4.122882421943133,-3.90625,-101.5625,97.65625,21.637139770942447
C3_BGHV_2.bin,-3.9306379267184752,-3.90625,-101.5625,97.65625,21.549615052837932
C3_BGHV_22.bin,-4.207743624675763,-3.90625,-109.375,93.75,22.134268368774226
C3_BGHV_19.bin,-4.1953070556315195,-3.90625,-105.46875,93.75,22.172492751735764
C3_BGHV_20.bin,-4.064548451454085,-3.90625,-101.5625,93.75,22.017510961610945
C3_BGHV_21.bin,-3.9410359829376618,-3.90625,-105.46875,89.84375,22.0347096725932
C3_BGHV_25.bin,-4.167009700426968,-3.90625,-101.5625,89.84375,22.042056290337435
C3_BGHV_24.bin,-4.171703983697548,-3.90625,-97.65625,93.75,22.122156899759062
C3_BGHV_23.bin,-4.14982415439894,-3.90625,-105.46875,93.75,22.044121140385005
C3_BGHV_26.bin,-4.026741812869942,-3.90625,-97.65625,93.75,21.981746587657256
C3_BGHV_3.bin,-3.9361362075731803,-3.90625,-109.375,93.75,21.942739864846903
C3_BGHV_28.bin,-3.8548511923454503,-3.90625,-101.5625,97.65625,22.187824051298836
C3_BGHV_29.bin,-4.462307699404652,-3.90625,-105.46875,93.75,21.59148644339933
C3_BGHV_27.bin,-4.1142220631263715,-3.90625,-109.375,105.46875,22.128453513987655
C3_BGHV_5.bin,-4.098415189340509,-3.90625,-105.46875,89.84375,22.14423599729858
C3_BGHV_4.bin,-4.193928774058733,-3.90625,-101.5625,93.75,22.10838752361715
C3_BGHV_30.bin,-4.1754919140064315,-3.90625,-97.65625,97.65625,21.555503226539397
C3_BGHV_7.bin,-4.000959977803478,-3.90625,-97.65625,97.65625,21.91075362202509
C3_BG_1.bin,-4.461486512367805,-3.90625,-125.0,97.65625,21.09395782641146
C3_BGHV_9.bin,-3.7444699030309843,-3.90625,-105.46875,101.5625,21.763894576582917
C3_BGHV_8.bin,-3.9844975607979065,-3.90625,-105.46875,89.84375,22.309106728624634
C3_BG_11.bin,-4.215242523425661,-3.90625,-105.46875,113.28125,22.36191935274686
C3_BGHV_6.bin,-4.051707539601499,-3.90625,-109.375,93.75,22.06480740273993
C3_BG_10.bin,-4.191210105843024,-3.90625,-109.375,97.65625,22.40197629388001
C3_BG_12.bin,-4.394587506390726,-3.90625,-109.375,113.28125,22.31382093076508
C3_BG_13.bin,-4.365093921544488,-3.90625,-113.28125,97.65625,21.74877819908384
C3_BG_16.bin,-4.201753491071586,-3.90625,-101.5625,105.46875,21.49436010505922
C3_BG_19.bin,-4.206911108226895,-3.90625,-109.375,105.46875,21.531226440780053
C3_BG_14.bin,-4.4231087151500414,-3.90625,-109.375,93.75,21.949799921510103
C3_BG_15.bin,-4.675220167511029,-3.90625,-109.375,97.65625,21.473882529824984
C3_BG_17.bin,-4.206046166219482,-3.90625,-97.65625,93.75,21.651273870333792
C3_BG_18.bin,-4.229951225584227,-3.90625,-109.375,101.5625,21.693322085690156
C3_BG_2.bin,-4.439912186524389,-3.90625,-101.5625,97.65625,21.00723433811475
C3_BG_21.bin,-4.2720970289724916,-3.90625,-105.46875,93.75,21.430349520110322
C3_BG_20.bin,-4.260262481442892,-3.90625,-117.1875,101.5625,22.86440537597332
C3_BG_24.bin,-4.031409139953299,-3.90625,-105.46875,97.65625,21.603373490277615
C3_BG_22.bin,-4.2778164286963,-3.90625,-109.375,93.75,21.589390889721333
C3_BG_23.bin,-4.031409139953299,-3.90625,-105.46875,97.65625,21.603373490277615
C3_BG_26.bin,-4.317820973212557,-3.90625,-117.1875,101.5625,21.750316354471483
C3_BG_28.bin,-4.492656850193182,-3.90625,-105.46875,105.46875,21.3624465952931
C3_BG_25.bin,-4.015014308750474,-3.90625,-105.46875,97.65625,21.606685280849103
C3_BG_27.bin,-4.050984801248422,-3.90625,-101.5625,105.46875,21.26542247952246
C3_BG_30.bin,-4.411660930306683,-3.90625,-113.28125,101.5625,21.25032894436885
C3_BG_29.bin,-4.1501241884828115,-3.90625,-109.375,105.46875,21.181208993944434
C3_BG_5.bin,-4.30788390686182,-3.90625,-101.5625,97.65625,20.960331973954613
C3_BG_6.bin,-4.574682574565471,-3.90625,-101.5625,105.46875,21.064291689113087
C3_BG_4.bin,-4.524337011559513,-3.90625,-101.5625,89.84375,21.12948850886408
C3_BG_3.bin,-4.460701657583302,-3.90625,-101.5625,97.65625,21.178548084506154
C3_BG_9.bin,-4.377291010258765,-3.90625,-121.09375,93.75,21.699110592985882
C3_BG_7.bin,-4.349503478595168,-3.90625,-113.28125,105.46875,21.355545373352264
C3_BG_8.bin,-4.51284469040683,-3.90625,-105.46875,105.46875,22.05271571636062
